User	Party	Round	Question	Answer	Confidence	Justification	Source
10	3	1	23	1	3	"The Liberal Democrat website states:  ""Liberal Democrats believe that there should be a referendum on whether or not Britain remains a member of the EU. We have this referendum next time (and every time) there is a large new treaty being proposed. In fact, we've even made this law.  When the referendum comes, we will campaign for us to remain IN. But we also believe we need to reform the EU to make it more competitive, efficient and accountable."",""http://www.libdems.org.uk/europe_referendum_reform"	http://www.libdems.org.uk/europe_referendum_reform
3	3	1	25	1	4	The Lib Dems wish to enshrine an international aid commitment in law	http://www.libdems.org.uk/one-step-closer-international-aid
6	3	1	25	1	4	They passed a Bill in December enshrining the 0.7% principle in law. 	http://www.theguardian.com/politics/2014/dec/05/lib-dem-foreign-aid-bill-survives-tory-attempt-kill
7	3	1	25	1	4	"Lib Dem official party website, commenting on Lib Dem MP Michael Moore's private member's bill said (Dec 2014):  ""Lib Dem plans to make it a legal requirement to spend 0.7% of gross national income on international aid are one step closer to being realised."",""http://www.libdems.org.uk/international_development_bill_passes_in_house_of_commons"	http://www.libdems.org.uk/international_development_bill_passes_in_house_of_commons
9	3	1	25	1	4	A Liberal Democrat bill that protects spending on foreign aid has survived an attempt by a group of Conservative MPs to kill it off with a lengthy filibuster.	http://www.theguardian.com/politics/2014/dec/05/lib-dem-foreign-aid-bill-survives-tory-attempt-kill
10	3	1	25	1	4	"Page 14 of the September 2014 Pre-Manifesto states:  ""we will introduce a banded High Value Property Levy (the 'ÄòMansion Tax') on homes worth over £2 million. This decision helps enable us to continue to protect NHS spending, extend the protection of schools' budgets to include early years and 16-19 education, and ensure 0.7% of GNI is spent on international development aid."",""https://d3n8a8pro7vhmx.cloudfront.net/libdems/pages/6272/attachments/original/1409941645/Pre-Manifesto_3_Sep_2014.pdf?1409941645"	https://d3n8a8pro7vhmx.cloudfront.net/libdems/pages/6272/attachments/original/1409941645/Pre-Manifesto_3_Sep_2014.pdf?1409941645
3	3	1	26	4	4	The UK has four Trident submarines on constant patrol, which are nearing the end of their life. A decision needs to be made about what we do to replace them.  It would be extremely expensive and unnecessary to replace all four submarines, so we propose to replace some of the submarines instead. They would not be on constant patrol but could be deployed if the threat from a nuclear-armed country increased.  This would keep Britain safe while allowing us to move down the nuclear ladder in a realistic and credible way. While we cannot predict the future, making this first move on the road to international nuclear disarmament is the right thing to do.	http://www.libdems.org.uk/trident
6	3	1	26	4	3	Current policy is to replace the Constant-at-sea deterrence with a home-based nuclear sub. And to cut the number down from four to, most likely, two. 	http://www.libdems.org.uk/trident
7	3	1	26	4	3	Lib Dem official party website says that some of the four Trident submarines should be replaced when they reach the end of their useful life. 	http://www.libdems.org.uk/trident
9	3	1	26	3	2	Yes and No:  'It would be extremely expensive and unnecessary to replace all four submarines, so we propose to replace some of the submarines instead. They would not be on constant patrol but could be deployed if the threat from a nuclear-armed country increased.'	http://www.libdems.org.uk/trident
10	3	1	26	4	3	"The Liberal Democrat Pre-Manifesto of September 2014 (see p.75) states plans to:  ""Retain our Trident independent nuclear deterrent through a Contingency Posture of regular patrols, enabling a 'Äòsurge' to armed patrols when the international security context makes this appropriate. This would enable us to reduce the UK warhead stockpile and procure fewer Vanguard successor submarines, and would help the UK to fulfil our nuclear non-proliferation treaty commitments."",""https://d3n8a8pro7vhmx.cloudfront.net/libdems/pages/6272/attachments/original/1409941645/Pre-Manifesto_3_Sep_2014.pdf?1409941645"	https://d3n8a8pro7vhmx.cloudfront.net/libdems/pages/6272/attachments/original/1409941645/Pre-Manifesto_3_Sep_2014.pdf?1409941645
3	3	1	27	5	4	"The second area where more needs to be done is European migration.  Nick Clegg: 'I want to be unequivocal: freedom of movement between EU member states is a good thing.  It's a cornerstone of European integration; a right currently enjoyed by around one and a half million British citizens who live on the other side of the Channel. It is necessary in order to be part of the world's biggest Single Market where goods and people can flow between nations. Those who wish to undo it should be careful what they wish for: the blow to UK prosperity would be immense.' "	http://www.libdems.org.uk/nick_clegg_s_immigration_speech
6	3	1	27	4	4	Clegg and the Lib Dems have specifically vetoed a cap on migrants. 	http://www.newstatesman.com/politics/2014/11/nick-clegg-warns-prime-minister-against-caps-or-quotas-immigration
7	3	1	27	4	3	"In a speech in Aug 2014, Clegg described Lib Dem policy as "" We also need to be prepared to go beyond the 7 year maximum for transition controls, depending on the size and economy of the country joining the EU 'Äì and the extent to which we expect it's nationals to look for work here"". This falls short of quotas"	http://www.libdems.org.uk/nick_clegg_s_immigration_speech
9	3	1	27	4	1	N/a	
10	3	1	27	4	3	"Nick Clegg set out plans to restrict benefits  but not entry to the UK for EU migrants.  On 26 November 2014 The Guardian reported:  ""Nick Clegg, the deputy prime minister, has set out proposals to curb benefits to European Union migrants without 'Äútearing up'Äù freedom of movement rules within the 28-member bloc.""  "	http://www.theguardian.com/politics/2014/nov/26/nick-clegg-benefits-eu-migrants
3	3	1	29	5	2	No mention of the policy from any Lib Dem representative. Would be counter-intuitive to 'liberal values' and would go against, for example, their support of freedom of movement.	http://www.bbc.co.uk/news/uk-politics-29642613
6	3	1	29	2	3	Lib Dems have voted in government to crack down on 'health tourism'. 	http://news.bbc.co.uk/1/hi/uk_politics/8539014.stm
7	3	1	29	4	3	This policy would be incompatible with Lib Dem approach to immigration and discrimination. 	http://www.libdems.org.uk/making_migration_work_for_britain_sir_andrew_stunell
9	3	1	29	4	1	N/a	
10	3	1	29	4	3	"I found no evidence to change the current policy where, outside of treatment for urgent or contagious problems, access to treatment is dependent on residency and not on nationality or citizenship.  The Citizens Advice Bureau currently states:  ""Your entitlement to free NHS treatment depends on the length and purpose of your residence in the UK, not your nationality."",""http://www.adviceguide.org.uk/england/healthcare_e/healthcare_help_with_health_costs_e/nhs_charges_for_people_from_abroad.htm"	http://www.adviceguide.org.uk/england/healthcare_e/healthcare_help_with_health_costs_e/nhs_charges_for_people_from_abroad.htm
3	3	1	30	5	4	"Alistair Carmichael, the Liberal Democrat Scottish secretary, hinted at Liberal Democrat resistance to a clampdown on benefits rights, saying the plans were still under consideration in government and any approach should be discussed in Europe.  He told BBC Radio 5's Pienaar's Politics show he could ""see the need for robust transitional arrangements"" but added: ""I would need to be persuaded of that but I am prepared to look at the whole situation in the round.""  He warned: ""Potentially it might put us on the wrong side of the rest of the European Union. As a member state I don't want to find myself in that territory. It's something that we should be discussing with them, certainly.""  High quality global journalism requires investment. Please share this article with others using the link below, do not cut & paste the article. See our Ts&Cs and Copyright Policy for more detail. Email ftsales.support@ft.com to buy additional rights. http://www.ft.com/cms/s/0/ed53af58-74bb-11e4-8321-"	http://www.theguardian.com/politics/2013/nov/24/lib-dems-tory-plans-romanian-bulgarian-migrants
6	3	1	30	4	3	"Lib Dem policy is only to require immigrants to ""earn"" their benefits. No plans for 5yr restriction. "	http://www.bbc.co.uk/news/uk-politics-29642613
7	3	1	30	4	3	"In a speech in Aug 2014, Clegg described Lib Dem policy as:   ""There will be no coming to Britain and claiming out-of-work benefits on day one. The Prime Minister announced last week that the period for which you can claim at all will be reduced to 3 months unless you have a realistic prospect of finding a job"". This falls short of a five year criterion. "	http://www.libdems.org.uk/nick_clegg_s_immigration_speech
9	3	1	30	3	1	N/a	
10	3	1	30	4	3	The Liberal Democrat pre-manifesto document makes no mention of precluding immigrants from benefits in their first five years (see especially page 59).  	https://d3n8a8pro7vhmx.cloudfront.net/libdems/pages/6272/attachments/original/1409941645/Pre-Manifesto_3_Sep_2014.pdf?1409941645
3	3	1	31	4	3	A Veto for English MPs, based upon proportionality.  A separate Lib Dem plan to establish a grand committee of English MPs, with the right to veto legislation applying only England, with its members based on the share of the vote.  The Lib Dems say that the Tories, who would be able to govern on their own in England on the basis of their MPs, should set aside party interest and focus on a fairer system of English legislation.  In his article Laws says that a grand committee of MPs, whose membership would be appointed in proportion to the vote share of parties at the last election, should get the power to veto draft legislation on England.  The composition of parliamentary committees is at present decided in proportion to the number of MPs elected for each party. This would give the Tories a majority on an English-only committee because they have 298 of the 533 MPs elected in England.  	http://www.theguardian.com/politics/2014/oct/02/parliamentary-bills-proportional-english-laws
